filename,dc.subject,dc.language.iso,dc.type,dc.date.issued,dc.title,dc.contributor.author,dc.contributor.publisher
DP70464.xml,"Language, Literature and Linguistics||American literature||Social Sciences||Public administration||1900||1950||American||Federal||Government||Novel",English,Dissertation,1953,"The Federal Government in the American novel, 1900-1950","Linebarger, Genevieve Collins","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70465.xml,Biological Sciences||Botany||Biological Sciences||Genetics||Antirrhinum||L||Majus||Segregation||Tetraploid,English,Dissertation,1943,Tetraploid segregation in <italic>Antirrhinum majus</italic><p>L.,"Little, Thomas Morton","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70467.xml,Pure Sciences||Organic chemistry||A||Attempt||Dicyanosuccinaldehyde||Preparation||Prepare||Reactions||Succinaldehyde,English,Dissertation,1943,"An attempt to prepare succinaldehyde. The preparation and reactions of a,a-dicyanosuccinaldehyde","Longley, Raymond Irving","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70468.xml,Pure Sciences||Organic chemistry||A||Board||Cork||Distillate||Hydrocarbons||Identification||Manufacture||Obtained||Separation,English,Dissertation,1941,The separation and identification of hydrocarbons in a distillate obtained during the manufacture of cork board,"Love, Solomon","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70469.xml,Education||Elementary education||Education||Middle school education||Analysis||Attitudes||Certain||Elementary||High||Junior||School||Selected||Teachers,English,Dissertation,1951,An analysis of certain attitudes of selected elementary and junior high school teachers,"Lovelace, Neil Richard","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70470.xml,Pure Sciences||Analytical chemistry||Pure Sciences||Inorganic chemistry||A||Aluminum||Analysis||B||Copper||Detection||Estimation||Fluorescence||Inorganic||Photometric||Reference||Silver||Special||Thorium||Zinc,English,Dissertation,1939,"Fluorescence in inorganic analysis with special reference to (A) photometric estimation of aluminum (B) detection of thorium, zinc, silver, and copper","Lowe, Charles Samuel","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70471.xml,Pure Sciences||Organic chemistry||1||2||3||4||Active||Certain||Compounds||Dichloro||Methylene||Naphthoquinone||Reactions,English,Dissertation,1952,"The reactions of certain active methylene compounds with 2,3-dichloro-1,4-naphthoquinone","Luckenbaugh, Raymond Wilson","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70472.xml,Applied Sciences||Materials science||Pure Sciences||Inorganic chemistry||Corrosion||Ductile||Titanium,English,Dissertation,1949,The corrosion of ductile titanium,"Lusby, William Eldridge","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70473.xml,Pure Sciences||Organic chemistry||Pure Sciences||Physical chemistry||Activation||Alkaline||Energy||Hydrolysis||Ion||Kinetics||Malonate||Monoethyl,English,Dissertation,1950,The kinetics and energy of activation of the alkaline hydrolysis of monoethyl malonate ion,"Mador, Irving Lester","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70474.xml,Pure Sciences||Organic chemistry||Pure Sciences||Biochemistry||Activity||Carbonyl||Group||Relation||Vermicidal,English,Dissertation,1935,Relation of the carbonyl group to vermicidal activity,"Manchey, L. L.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70475.xml,Biological Sciences||Food science||Bud||Common||Growth||Inhibition||Plants||Regulating||Rose||Storage||Studies||Substances||Vegetative,English,Dissertation,1942,Studies with growth regulating substances on the vegetative bud inhibition of rose plants during common storage,"Marth, Paul Charles","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70476.xml,Applied Sciences||Industrial engineering||A||Combination||Comparative||Methods||Personnel||Predictors||Public||Selection||Study,English,Dissertation,1952,A comparative study of methods for the combination of predictors in public personnel selection,"Maslow, Albert P.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70477.xml,Psychology||Cognitive psychology||Psychology||Experimental psychology||A||Certain||Factorial||Incentives||Learning||Performance||Situations||Study,English,Dissertation,1949,A factorial study of incentives in certain learning and performance situations,"Matheny, William Guy","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70478.xml,Pure Sciences||Organic chemistry||Alcohols||Basicity||Certain||Effect||Esters||Ethers||Ketones||Structure||Variations,English,Dissertation,1951,"The effect of variations in structure on the basicity of certain esters, ketones, ethers, and alcohols","Matsuda, Ken","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70484.xml,Biological Sciences||Animal sciences||Domestic||Effect||Fertility||Fowl||Hatchability||Hyperthyroidism||Hypo,English,Dissertation,1949,The effect of hypo- and hyperthyroidism upon fertility and hatchability in the domestic fowl,"McCartney, Morley Gordon","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70485.xml,Pure Sciences||Organic chemistry||Anhydride||Anhydrides||Difructose||Hydrolized||Iii||Inulin||Structure,English,Dissertation,1935,Difructose anhydrides from hydrolized inulin. The structure of difructose anhydride III,"McDonald, Emma Janet","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70486.xml,"Language, Literature and Linguistics||Literature||Century||Eighteenth||Eschatological||Poetry",English,Dissertation,1952,Eschatological poetry in the eighteenth century,"McMurphy, Kathleen Burrows","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70487.xml,Pure Sciences||Organic chemistry||Picene||Synthesis,English,Dissertation,1938,The synthesis of picene,"McVey, Warren Campbell","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70488.xml,Pure Sciences||Analytical chemistry||Compounds||Infrared||Model||Podophyllotoxin||Related||Spectra,English,Dissertation,1953,The infrared spectra of model compounds related to podophyllotoxin,"Mednick, Sol A.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70489.xml,Biological Sciences||Animal sciences||Chick||Factors||Growth||Nutrition||Poultry||Unidentified,English,Dissertation,1952,Unidentified growth factors in chick and poultry nutrition,"Menge, Henry","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70490.xml,Health and Environmental Sciences||Pharmacology||Activity||Chloramphenicol||Reductase||Relationship||Resistance,English,Dissertation,1952,"Relationship between ""chloramphenicol reductase activity"" and chloramphenicol resistance","Merkel, Joseph Robert","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70491.xml,Social Sciences||International relations||Social Sciences||European studies||1835||1938||Franco||Italian||Problem||Relations||Tunisia,English,Dissertation,1942,"The problem of Tunisia in Franco-Italian relations, 1835-1938","Metcalf, Helen Broughall","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70492.xml,Education||Education policy||Act||Appraisal||Control||Education||Federal||Lanham||Over||Problem||Program||Public||Reference||School||Special,English,Dissertation,1943,An appraisal of the Lanham act school program with special reference to the problem of federal control over public education,"Michaelis, John Udell","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70493.xml,Biological Sciences||Animal sciences||A||B12||Laying||Progeny||Pullets||Requirements||Study||Vitamin,English,Dissertation,1950,A study of vitamin B12 requirements for laying pullets and their progeny,"Milligan, John Lawrence","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70494.xml,Biological Sciences||Plant sciences||Pure Sciences||Biochemistry||Alkaloids||Behavior||Disease||Generations||Lines||Maryland||Resistant||Selected||Successive||Three||Tobacco,English,Dissertation,1953,"Behavior of alkaloids in three successive generations of selected, disease resistant Maryland tobacco lines","Mondonedo y del Rosario, Jose","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70495.xml,Biological Sciences||Animal sciences||Bird||Chicken||Egg||Fertile||Internal||Lethal||Mature||Temperatures,English,Dissertation,1950,"Lethal internal temperatures for the chicken, from the fertile egg to the mature bird","Moreng, Robert E.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70496.xml,Applied Sciences||Industrial engineering||Social Sciences||Labor relations||Social Sciences||International relations||Analysis||Corps||Evaluation||Foreign||Officer||Personnel||Service||States||System||United,English,Dissertation,1952,The personnel system of the foreign service of the United States; an analysis and evaluation of the Foreign Service Officer Corps,"Moser, Martin William","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70497.xml,Pure Sciences||Biochemistry||Biological Sciences||Microbiology||Boron||Fungi||Growth||Manganese||Responses||Studies||Zinc,English,Dissertation,1929,"Studies of the growth responses of fungi to boron, manganese, and zinc","Moyer, Andrew Jackson","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70498.xml,Biological Sciences||Entomology||Maryland||Spiders,English,Dissertation,1943,The spiders of Maryland,"Muma, Martin H.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70499.xml,Biological Sciences||Food science||Pure Sciences||Analytical chemistry||Application||Carotenoid||Flour||Investigation||Macaroni||Measurement||Neutral||Photometer||Pigments||Products||Wedge,English,Dissertation,1937,An investigation of the application of the neutral wedge photometer to the measurement of carotenoid pigments in flour and macaroni products,"Munsey, Virdell Everard","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70500.xml,Biological Sciences||Food science||Biological Sciences||Entomology||American||Ddt||Different||Effects||Heat||Insect||Lipids||Resistance||Roach||Some||Storage||Temperatures,English,Dissertation,1952,Some effects of storage at different temperatures on the lipids of the American roach and on the resistance of this insect to heat and to DDT,"Munson, Sam Clark","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70501.xml,Education||Teacher education||Education||Special education||A||Analysis||Child||Program||Reactions||Study||Teachers,English,Dissertation,1953,An analysis of the reactions of teachers to a program of child study,"Murphy, Alton Cleo","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
